seconds_elapsed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.188610595703125,0.047664001584053,-0.1442600041627884,1.8286279439926147,0.038087498396635,0.1209999993443489,0.0472999997437
0.223053466796875,0.047664001584053,-0.1442600041627884,1.8286279439926147,-0.2037750035524368,-0.0548624992370605,0.1071124970912933
0.25749658203125,0.047664001584053,-0.1442600041627884,1.8286279439926147,-0.1903000026941299,0.0123749999329447,0.1181124970316886
0.291939453125,0.047664001584053,-0.1442600041627884,1.8286279439926147,0.0393249988555908,0.0892374962568283,0.0252999998629093
0.343604248046875,0.3889060020446777,-0.4085310101509094,-0.9676079750061036,-0.1622499972581863,-0.0915749967098236,0.0620125010609626
0.395268798828125,1.0077840089797974,-0.5002059936523438,-0.7893909811973572,-0.0389125011861324,0.2297624945640564,-0.0967999994754791
0.429712158203125,-0.118147000670433,-0.5757399797439575,-1.3696459531784058,-0.3075875043869018,0.3433375060558319,-0.0772750005125999
0.464155029296875,-0.39860400557518,-1.3368940353393557,0.2439520061016082,-0.267300009727478,0.1319999992847442,-0.0222750008106231
0.49859814453125,-0.813962996006012,-1.7428020238876345,-0.7096539735794067,0.2261874973773956,-0.0133375003933906,-0.0932250022888183
0.533041259765625,-1.3770190477371216,-1.65461003780365,-2.649945020675659,0.272662490606308,-0.1233374997973442,0.0240624994039535
0.567484375,-1.6288609504699707,-1.2103910446166992,1.3861260414123535,0.1993750035762787,0.2872374951839447,0.3881624937057495
0.60192724609375,-0.380634993314743,0.2949669957160949,6.929183006286621,0.9201499819755554,-0.3517250120639801,0.1280124932527542
0.636370361328125,-3.823827981948853,2.3612349033355717,7.161886215209961,1.385587453842163,-0.9846374988555908,0.2648249864578247
0.6708134765625,-1.2513469457626345,3.755053997039795,7.180788040161133,1.5322999954223633,-0.6375874876976013,0.631262481212616
0.705256591796875,-0.1433500051498413,4.426325798034668,11.113823890686035,0.9788625240325928,0.2077624946832656,-0.0332750007510185
0.73969970703125,-3.2595670223236084,6.186267852783203,15.115181922912598,2.601224899291992,0.416762501001358,-0.8140000104904175
0.774142822265625,-3.527399063110352,8.847860336303711,4.436991214752197,1.9487874507904053,0.2359499931335449,-0.9690999984741212
0.8085859375,-4.311092853546143,4.002642154693604,-0.0230369996279478,0.2261874973773956,1.5224000215530396,-0.8029999732971191
0.843029296875,-4.612887859344482,-1.1533149480819702,0.6947699785232544,-0.5666375160217285,1.8595499992370603,0.2965874969959259
0.87747216796875,-1.1305129528045654,-6.528441905975342,-2.5279541015625,0.1528999954462051,0.7771499752998352,1.22017502784729
0.911915283203125,6.4727091789245605,-8.484273910522461,-9.087477684020996,-0.1622499972581863,-0.6485875248908997,0.5029749870300293
0.9463583984375,3.5121400356292725,-7.151591777801514,-8.387582778930664,-0.5531625151634216,-0.4775374829769134,-0.2165624946355819
0.980801513671875,1.6165980100631714,-6.243459224700928,-7.312311172485352,-0.4883999824523926,0.1711875051259994,0.5164499878883362
1.01524462890625,3.140547037124634,-6.224528789520264,-6.283370018005371,-0.5531625151634216,0.1344749927520752,0.4981625080108642
1.049687744140625,1.1458770036697388,-5.833675861358643,-4.48105001449585,-0.2600125074386596,0.1051874980330467,0.346637487411499
1.084130859375,-0.0077329999767243,-4.75387716293335,-4.956392765045166,-0.1744875013828277,0.1942874938249588,0.4456374943256378
1.11857373046875,-0.6237199902534485,-4.268301010131836,-4.997647762298584,-0.0669625028967857,-0.1891999989748001,0.2256374955177307
1.15301708984375,-1.5542550086975098,-4.475701808929443,-5.622672080993652,-0.0327249988913536,-0.1526249945163726,0.2733500003814697
1.1874599609375,-2.9499740600585938,-4.575915813446045,-6.164744853973389,0.1773750036954879,0.2162874937057495,0.7217375040054321
1.2219033203125,-0.734978973865509,-3.952177047729492,-6.627248764038086,-0.1390125006437301,-0.7598249912261963,0.565262496471405
1.2563466796875,0.6391410231590271,-0.8821939826011658,2.026051998138428,0.4046624898910522,-1.818987488746643,-0.1762749999761581
1.29078955078125,0.6701769828796387,5.308934211730957,4.928925037384033,1.9610249996185305,-1.010212540626526,0.3075875043869018
1.325232666015625,3.0734200477600098,5.406338214874268,1.2565269470214844,-1.4499374628067017,-0.052387498319149,0.565262496471405
1.35967578125,1.058859944343567,3.929986953735352,12.857921600341797,-0.862262487411499,-0.7915874719619751,-0.0650374963879585
1.394118896484375,1.4228830337524414,5.746777057647705,5.377656936645508,-0.6484500169754028,0.7356249690055847,-0.2678500115871429
1.428561767578125,-2.163501977920532,3.961827039718628,1.842000961303711,-2.678912401199341,1.8680750131607056,0.1193500012159347
1.46300537109375,-3.269486904144287,0.1054859980940818,6.791234016418457,-3.0149624347686768,0.4057624936103821,0.1095874980092048
1.497448486328125,-2.099637031555176,-0.8768630027770996,4.2826337814331055,-1.847037434577942,0.2237125039100647,0.3051125109195709
1.531891357421875,0.615667998790741,-1.4069679975509644,0.2773900032043457,-1.145787477493286,0.2872374951839447,-0.1077999994158744
1.566334716796875,-0.3732210099697113,-1.308722972869873,0.8174489736557007,-0.1463000029325485,-0.2234375029802322,-0.768762469291687
1.600777587890625,-1.3208420276641846,-1.0544220209121704,-1.4711040258407593,0.7613375186920166,-0.3724874854087829,-0.768762469291687
1.635220703125,-2.5607190132141118,-0.0117429997771978,-3.197959899902344,1.219487547874451,-0.2699125111103058,-0.5086125135421753
1.669663818359375,-0.1194500029087066,0.6627579927444458,-2.345722913742065,0.6440500020980835,-0.9833999872207642,-0.0516999997198581
1.70410693359375,1.3317129611968994,0.5801209807395935,4.851852893829346,1.3257750272750854,-0.9858750104904176,-0.285037487745285
1.73855029296875,2.9458370208740234,3.078541040420532,8.861437797546387,1.9379249811172483,1.102062463760376,-0.7565249800682068
1.7729931640625,-0.4035870134830475,5.343610763549805,10.618408203125,0.8151000142097473,0.8552500009536743,-0.7211874723434448
1.8074365234375,-2.021899938583374,4.534130096435547,18.081308364868164,0.4852375090122223,0.2822875082492828,-0.8530499935150146
1.841879638671875,-3.540091037750244,4.686129093170166,6.09965181350708,0.5402374863624573,0.7869125008583069,-0.4059000015258789
1.87632275390625,-1.4791120290756226,0.9743250012397766,-3.1174259185791016,-0.9917874932289124,0.8442500233650208,0.219587504863739
1.910765869140625,-0.890192985534668,-3.967581033706665,-6.449363231658936,-1.877562522888184,0.3409999907016754,0.4309250116348266
1.945208984375,2.2834980487823486,-5.5113677978515625,-5.109004974365234,-1.1188374757766724,-1.2362624406814575,-0.2263250052928924
1.979652099609375,-0.4221200048923492,-3.5036869049072266,-7.554350852966309,0.6098124980926514,-0.4152500033378601,-0.658762514591217
2.014095458984375,-1.8845069408416748,-3.31728196144104,-14.100555419921877,0.2886124849319458,0.9677249789237976,-0.0845625028014183
2.04853857421875,-0.8363190293312073,-3.544074058532715,-12.819865226745604,-1.7615125179290771,0.2615250051021576,0.3441624939441681
2.082981689453125,-0.3329330086708069,-3.847666025161743,-3.4389429092407227,-1.9300874471664429,-0.2039124965667724,0.2880625128746032
2.117425048828125,-0.6123589873313904,-3.1801741123199463,-0.6016330122947693,0.1297999918460846,0.7929624915122986,0.3454000055789947
2.1518681640625,0.0867369994521141,-2.884222984313965,-6.055817127227783,0.9629124999046326,0.6659125089645386,-0.0320375002920627
2.18631103515625,-1.1888539791107178,-3.320125102996826,-7.419896125793457,0.4914250075817108,0.4362874925136566,-0.189750000834465
2.22075439453125,-1.3053289651870728,-3.400207996368408,-5.017437934875488,0.5609999895095825,-0.0988624989986419,-0.0980374962091445
2.255197265625,0.4585880041122436,-1.417654037475586,-2.9141600131988525,1.2304874658584597,-1.0884499549865725,-0.3191374838352203
2.289640625,1.8366429805755613,0.3978970050811767,0.8608919978141785,1.0839124917984009,-1.359737515449524,-0.1933249980211258
2.324083984375,2.558691024780273,3.57187294960022,8.371756553649902,1.457774996757507,-0.8709250092506409,-0.9031000137329102
2.35852685546875,-1.722859025001526,5.657004833221436,8.264001846313477,-0.2734875082969665,-0.0048124999739229,-0.5439500212669373
2.39297021484375,-3.7165699005126953,5.513286113739014,6.888874053955078,-1.0907875299453735,0.0111375004053115,0.0827749967575073
2.444634765625,-1.5006589889526367,1.9348039627075195,9.1873197555542,-2.5995750427246094,0.3420999944210052,0.5665000081062317
2.479078125,-1.0658639669418335,1.504544019699097,5.63192892074585,-1.355887532234192,0.017187500372529,0.2037750035524368
2.51352099609375,-0.487415999174118,0.722836971282959,-3.1415719985961914,-1.2544125318527222,0.4166249930858612,0.3331624865531921
2.547964111328125,0.5664989948272705,-0.630079984664917,-1.1038600206375122,-1.2128875255584717,0.5803874731063843,0.0852499976754188
2.58240771484375,-0.3613080084323883,-0.7646840214729309,-0.5478839874267578,0.5427125096321106,-0.1331000030040741,-0.2715624868869781
2.6168505859375,-1.2393759489059448,-0.2677080035209656,-4.548200130462647,1.0643874406814575,-0.4042499959468841,0.1035374999046325
2.651293701171875,0.6422880291938782,-0.9553940296173096,-4.978567123413086,0.9849125146865844,-0.7561125159263611,0.2513499855995178
2.68573681640625,-0.0959670022130012,-2.302642107009888,1.645671010017395,1.621399998664856,-0.9418749809265136,-0.0882750004529953
2.72018017578125,-0.9508609771728516,-1.7670739889144895,-2.309004068374634,2.4131250381469727,-0.5081999897956848,0.1683000028133392
2.754623046875,0.8000310063362122,0.6492390036582947,-0.4296489953994751,1.105912446975708,0.1209999993443489,-0.0382249988615512
2.78906640625,-2.077765941619873,4.193412780761719,12.119484901428224,0.9886249899864196,2.3726999759674072,0.5116375088691711
2.823509765625,-4.673666954040527,3.9960029125213614,13.394487380981444,0.3361875116825104,0.4265249967575073,0.5396875143051147
2.85795263671875,-1.047773003578186,5.830849170684815,14.38983154296875,0.198137491941452,-0.8490625023841858,-0.1860374957323074
2.89239599609375,-1.2879149913787842,4.870039939880371,6.814614772796631,0.0967999994754791,1.2120624780654907,-0.5867124795913696
2.926839111328125,-2.784203052520752,1.3748459815979004,-1.937952995300293,-0.6021124720573425,0.7844374775886536,-0.2947999835014343
2.9612822265625,-1.6484500169754028,-1.5898350477218628,-7.378952980041504,-1.998425006866455,-0.4042499959468841,0.0107249999418854
2.9957255859375,0.1955620050430297,-2.703176975250244,-6.449550151824951,-2.418762445449829,-0.5105375051498413,0.3491125106811523
3.03016845703125,1.18328595161438,-2.37221908569336,-4.219666957855225,-1.3143625259399414,-0.1293874979019165,0.5103999972343445
3.06461181640625,2.5958669185638428,-2.080733060836792,-6.5445098876953125,-0.2685374915599823,-0.3041499853134155,0.1903000026941299
3.099054931640625,0.7562990188598633,-1.9186240434646609,-8.229533195495605,-0.3833499848842621,0.5461499691009521,0.2452999949455261
3.133498046875,0.3861089944839477,-2.555538892745972,-5.38436222076416,-0.8892124891281128,0.7526749968528748,0.2305874973535537
3.167941162109375,0.582518994808197,-2.262578010559082,-0.7932299971580505,0.0283249989151954,-0.2296250015497207,-0.523187518119812
3.20238427734375,-1.8636250495910645,-2.282845020294189,-3.626133918762207,1.4052499532699585,-0.4067249894142151,-0.4841375052928924
3.23682763671875,-1.2589770555496216,-2.6715900897979736,-7.268039226531982,1.6984000205993652,-0.1806749999523162,-0.2666124999523163
3.2712705078125,-1.1980730295181274,-2.5586040019989014,-7.361001014709473,1.389299988746643,-0.1196250021457672,-0.113987497985363
3.3057138671875,-1.157109022140503,-2.130297899246216,-6.2188239097595215,0.7808625102043152,-0.2626250088214874,0.0094875004142522
3.340156982421875,0.1860280036926269,-1.1226929426193235,2.145906925201416,0.8420500159263611,-0.4982999861240387,-0.2947999835014343
3.37460009765625,-0.7095879912376404,2.1993908882141118,6.061898231506348,1.8779749870300293,0.9200124740600586,-0.0430375002324581
3.409043212890625,-0.9833570122718812,4.2308220863342285,3.5714271068573,0.3789499998092651,0.4778124988079071,-0.1457500010728836
3.443486328125,-5.009201049804688,5.149077892303467,5.300944805145264,-1.3473625183105469,-0.1123374998569488,0.1303499937057495
3.477929443359375,-2.4811129570007324,3.22763991355896,7.565964221954346,-1.8591375350952148,-0.1746249943971634,0.8670749664306641
3.51237255859375,0.1981319934129715,2.384804964065552,8.257637977600098,-1.1310750246047974,0.7343875169754028,0.4699749946594238
3.546815673828125,-1.6140949726104736,0.8339840173721313,2.0443480014801025,-0.8109750151634216,-0.2051499933004379,0.3014000058174133
3.5812587890625,0.2402330040931701,-0.0474379993975162,-1.694694995880127,-0.7523999810218811,-0.691349983215332,0.2366375029087066
3.615701904296875,0.5232629776000977,-1.4213210344314575,-3.6600849628448486,-0.7939249873161316,-0.0976250022649765,0.2268749922513961
3.65014501953125,0.7002480030059814,-2.7257399559021,-2.5953800678253174,-0.2245374917984008,-0.3359124958515167,-0.1445125043392181
3.684587890625,-0.4845359921455383,-2.713531970977783,-4.128110885620117,0.7588624954223633,-0.5704874992370605,-0.359562486410141
3.719031494140625,-0.6876819729804993,-2.0805439949035645,-6.373753070831299,0.6930000185966492,-0.4030124843120575,-0.2520374953746795
3.753474609375,-0.3970380127429962,-1.6042250394821167,-3.681153059005737,0.5365250110626221,-0.2784374952316284,-0.1835625022649765
3.787917724609375,-0.8937069773674011,-0.0499069988727569,1.4111930131912231,1.372249960899353,-0.4311999976634979,-0.1798499971628189
3.82236083984375,-1.5022720098495483,3.87399697303772,0.7940880060195923,0.9763875007629396,0.2187625020742416,0.1890625059604644
3.8568037109375,-2.376983880996704,4.989339828491211,8.64645004272461,-0.0987249985337257,1.2243000268936155,0.6862624883651733
3.8912470703125,-2.911807060241699,4.747776031494141,13.272719383239746,-0.2832500040531158,1.114300012588501,-0.0064624999649822
3.925690185546875,-6.528056144714356,4.984132766723633,11.764650344848633,0.1358499974012375,1.497925043106079,-0.173799991607666
3.96013330078125,-5.216105937957764,3.123922109603882,-3.9811620712280273,-1.3131250143051147,1.7385499477386477,0.4003999829292297
3.99457666015625,0.2709159851074219,-2.462480068206787,5.573635101318359,-4.003312587738037,1.4832124710083008,0.3454000055789947
4.02901953125,-0.4593499898910522,-2.6320149898529053,10.067061424255373,0.0613249987363815,0.4875749945640564,-0.2520374953746795
4.063462646484375,1.961796998977661,-1.2875850200653076,-8.947787284851074,0.8541499972343445,-0.6058250069618225,-0.0235124994069337
4.097905517578125,4.548861980438232,-1.1211990118026731,-8.214522361755371,-0.5031124949455261,-1.1629749536514282,-0.2556124925613403
4.132348876953125,2.0111238956451416,-1.6732490062713623,-4.682797908782959,0.1297999918460846,-0.6693499684333801,-0.4241875112056732
4.1667919921875,0.0388999991118907,-2.0055480003356934,-7.28680419921875,0.5134249925613403,0.1539999991655349,0.0314874984323978
4.20123486328125,0.3444580137729645,-2.781018018722534,-8.781744003295898,-0.1854874938726425,-0.0255750007927417,0.2891624867916107
4.23567822265625,0.9890599846839904,-2.857429981231689,-5.818026065826416,-0.3968249857425689,-0.6767749786376953,0.1303499937057495
4.270121337890625,-0.3527109920978546,-2.72060489654541,-4.243621826171875,0.593999981880188,-0.3982000052928924,0.2061125040054321
4.304564453125,-0.4640890061855316,-2.561084985733032,-7.401279926300049,0.9886249899864196,-0.4104374945163727,0.0875874981284141
4.33900732421875,-0.5450509786605835,-2.3171489238739014,-5.830447196960449,0.8933374881744385,-0.4311999976634979,0.0803000032901763
4.373450439453125,-1.9298269748687744,-1.2002500295639038,-1.3502899408340454,1.3600125312805176,-0.2246749997138977,0.0863500013947486
